draw_id,draw_date,n1,n2,n3,n4,n5,n6,sum,min,max,range,odd_count,even_count,low_count,high_count,gap_1,gap_2,gap_3,gap_4,gap_5,consecutive_pairs,max_gap,min_gap,source_dataset_version,analysis_version,through_draw,override_ref
00777,2022-09-17,5,8,19,34,40,49,155,5,49,44,3,3,3,3,3,11,15,6,9,0,15,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00778,2022-09-20,8,27,32,43,53,54,217,8,54,46,3,3,2,4,19,5,11,10,1,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00779,2022-09-22,12,14,19,29,44,47,165,12,47,35,3,3,3,3,2,5,10,15,3,0,15,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00780,2022-09-24,1,4,5,17,42,47,116,1,47,46,4,2,4,2,3,1,12,25,5,1,25,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00781,2022-09-27,11,13,23,27,37,43,154,11,43,32,6,0,4,2,2,10,4,10,6,0,10,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00782,2022-09-29,15,32,33,37,42,54,213,15,54,39,3,3,1,5,17,1,4,5,12,1,17,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00783,2022-10-01,14,15,16,22,23,29,119,14,29,15,3,3,5,1,1,1,6,1,6,3,6,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00784,2022-10-04,5,11,12,22,43,45,138,5,45,40,4,2,4,2,6,1,10,21,2,1,21,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00785,2022-10-06,6,8,19,20,47,53,153,6,53,47,3,3,4,2,2,11,1,27,6,1,27,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00786,2022-10-08,11,17,23,34,41,51,177,11,51,40,5,1,3,3,6,6,11,7,10,0,11,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
00787,2022-10-11,11,26,34,40,46,52,209,11,52,41,1,5,2,4,15,8,6,6,6,0,15,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
00788,2022-10-13,12,13,43,48,51,52,219,12,52,40,3,3,2,4,1,30,5,3,1,2,30,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00789,2022-10-15,8,15,16,39,45,51,174,8,51,43,4,2,3,3,7,1,23,6,6,1,23,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00790,2022-10-18,6,30,36,39,44,46,201,6,46,40,1,5,1,5,24,6,3,5,2,0,24,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00791,2022-10-20,15,21,27,34,37,53,187,15,53,38,5,1,3,3,6,6,7,3,16,0,16,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00792,2022-10-22,17,19,35,42,51,52,216,17,52,35,4,2,2,4,2,16,7,9,1,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00793,2022-10-25,8,18,20,22,42,46,156,8,46,38,0,6,4,2,10,2,2,20,4,0,20,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00794,2022-10-27,1,7,10,17,19,30,84,1,30,29,4,2,5,1,6,3,7,2,11,0,11,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00795,2022-10-29,1,3,10,13,15,20,62,1,20,19,4,2,6,0,2,7,3,2,5,0,7,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00796,2022-11-01,3,9,20,23,31,54,140,3,54,51,4,2,4,2,6,11,3,8,23,0,23,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00797,2022-11-03,8,13,24,28,29,33,135,8,33,25,3,3,3,3,5,11,4,1,4,1,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00798,2022-11-05,10,19,22,25,47,53,176,10,53,43,4,2,4,2,9,3,3,22,6,0,22,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00799,2022-11-08,12,27,33,44,48,50,214,12,50,38,2,4,2,4,15,6,11,4,2,0,15,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00800,2022-11-10,8,11,14,27,38,45,143,8,45,37,3,3,4,2,3,3,13,11,7,0,13,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00801,2022-11-12,8,18,23,30,35,42,156,8,42,34,2,4,3,3,10,5,7,5,7,0,10,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00802,2022-11-15,4,20,26,36,47,51,184,4,51,47,2,4,3,3,16,6,10,11,4,0,16,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00803,2022-11-17,1,19,25,27,38,42,152,1,42,41,4,2,4,2,18,6,2,11,4,0,18,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00804,2022-11-19,3,15,22,39,46,48,173,3,48,45,3,3,3,3,12,7,17,7,2,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00805,2022-11-22,3,9,21,22,26,35,116,3,35,32,4,2,5,1,6,12,1,4,9,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00806,2022-11-24,4,6,18,27,52,53,160,4,53,49,2,4,4,2,2,12,9,25,1,1,25,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00807,2022-11-26,8,23,24,48,49,52,204,8,52,44,2,4,3,3,15,1,24,1,3,2,24,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00808,2022-11-29,2,13,16,18,41,42,132,2,42,40,2,4,4,2,11,3,2,23,1,1,23,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00809,2022-12-01,11,14,29,31,52,54,191,11,54,43,3,3,2,4,3,15,2,21,2,0,21,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00810,2022-12-03,16,17,27,48,52,53,213,16,53,37,3,3,3,3,1,10,21,4,1,2,21,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00811,2022-12-06,1,11,25,44,45,46,172,1,46,45,4,2,3,3,10,14,19,1,1,2,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00812,2022-12-08,6,30,36,41,49,55,217,6,55,49,3,3,1,5,24,6,5,8,6,0,24,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00813,2022-12-10,2,12,13,18,33,44,122,2,44,42,2,4,4,2,10,1,5,15,11,1,15,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00814,2022-12-13,10,22,31,37,41,52,193,10,52,42,3,3,2,4,12,9,6,4,11,0,12,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00815,2022-12-15,2,25,38,50,51,55,221,2,55,53,3,3,2,4,23,13,12,1,4,1,23,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00816,2022-12-17,1,2,29,34,41,42,149,1,42,41,3,3,2,4,1,27,5,7,1,2,27,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00817,2022-12-20,2,6,9,20,31,35,103,2,35,33,3,3,4,2,4,3,11,11,4,0,11,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00818,2022-12-22,14,26,35,43,45,48,211,14,48,34,3,3,2,4,12,9,8,2,3,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00819,2022-12-24,5,19,22,23,30,44,143,5,44,39,3,3,4,2,14,3,1,7,14,1,14,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00820,2022-12-27,11,12,13,14,23,55,128,11,55,44,4,2,5,1,1,1,1,9,32,3,32,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00821,2022-12-29,6,8,33,37,38,51,173,6,51,45,3,3,2,4,2,25,4,1,13,1,25,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00822,2022-12-31,10,15,36,42,45,52,200,10,52,42,2,4,2,4,5,21,6,3,7,0,21,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00823,2023-01-03,9,13,24,43,47,48,184,9,48,39,4,2,3,3,4,11,19,4,1,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00824,2023-01-05,5,12,34,37,47,49,184,5,49,44,4,2,2,4,7,22,3,10,2,0,22,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00825,2023-01-07,3,4,9,15,33,54,118,3,54,51,4,2,4,2,1,5,6,18,21,1,21,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00826,2023-01-10,5,12,14,19,46,51,147,5,51,46,3,3,4,2,7,2,5,27,5,0,27,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00827,2023-01-12,5,14,37,45,47,55,203,5,55,50,5,1,2,4,9,23,8,2,8,0,23,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00828,2023-01-14,5,17,24,30,43,53,172,5,53,48,4,2,3,3,12,7,6,13,10,0,13,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
00829,2023-01-17,1,9,20,36,44,50,160,1,50,49,2,4,3,3,8,11,16,8,6,0,16,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
00830,2023-01-19,3,21,32,33,38,52,179,3,52,49,3,3,2,4,18,11,1,5,14,1,18,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00831,2023-01-24,3,5,10,12,29,30,89,3,30,27,3,3,4,2,2,5,2,17,1,1,17,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00832,2023-01-26,8,15,18,20,33,41,135,8,41,33,3,3,4,2,7,3,2,13,8,0,13,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00833,2023-01-28,9,22,23,29,38,47,168,9,47,38,4,2,3,3,13,1,6,9,9,1,13,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00834,2023-01-31,10,11,31,32,38,52,174,10,52,42,2,4,2,4,1,20,1,6,14,2,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00835,2023-02-02,3,10,23,29,34,53,152,3,53,50,4,2,3,3,7,13,6,5,19,0,19,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00836,2023-02-04,2,6,8,27,41,46,130,2,46,44,2,4,4,2,4,2,19,14,5,0,19,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00837,2023-02-07,6,27,29,32,39,52,185,6,52,46,3,3,2,4,21,2,3,7,13,0,21,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00838,2023-02-09,1,10,29,30,49,50,169,1,50,49,3,3,2,4,9,19,1,19,1,2,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00839,2023-02-11,4,13,45,48,52,54,216,4,54,50,2,4,2,4,9,32,3,4,2,0,32,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00840,2023-02-14,1,9,33,37,43,45,168,1,45,44,6,0,2,4,8,24,4,6,2,0,24,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00841,2023-02-16,1,5,7,8,20,22,63,1,22,21,3,3,6,0,4,2,1,12,2,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00842,2023-02-18,11,23,26,29,43,50,182,11,50,39,4,2,3,3,12,3,3,14,7,0,14,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00843,2023-02-21,4,12,15,21,30,44,126,4,44,40,2,4,4,2,8,3,6,9,14,0,14,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00844,2023-02-23,12,16,29,31,39,48,175,12,48,36,3,3,2,4,4,13,2,8,9,0,13,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00845,2023-02-25,1,2,14,21,38,51,127,1,51,50,3,3,4,2,1,12,7,17,13,1,17,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00846,2023-02-28,2,13,14,30,43,55,157,2,55,53,3,3,3,3,11,1,16,13,12,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00847,2023-03-02,1,3,23,24,43,48,142,1,48,47,4,2,4,2,2,20,1,19,5,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00848,2023-03-04,9,13,23,36,38,54,173,9,54,45,3,3,3,3,4,10,13,2,16,0,16,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00849,2023-03-07,8,22,25,27,39,50,171,8,50,42,3,3,4,2,14,3,2,12,11,0,14,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00850,2023-03-09,12,22,28,34,53,54,203,12,54,42,1,5,2,4,10,6,6,19,1,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00851,2023-03-11,13,23,25,30,35,44,170,13,44,31,4,2,3,3,10,2,5,5,9,0,10,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00852,2023-03-14,14,15,18,20,27,35,129,14,35,21,3,3,5,1,1,3,2,7,8,1,8,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00853,2023-03-16,6,23,34,48,50,55,216,6,55,49,2,4,2,4,17,11,14,2,5,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00854,2023-03-18,18,24,32,33,51,53,211,18,53,35,3,3,2,4,6,8,1,18,2,1,18,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00855,2023-03-21,7,17,31,43,45,49,192,7,49,42,6,0,2,4,10,14,12,2,4,0,14,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00856,2023-03-23,4,7,22,33,40,49,155,4,49,45,3,3,3,3,3,15,11,7,9,0,15,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00857,2023-03-25,17,18,28,40,49,54,206,17,54,37,2,4,2,4,1,10,12,9,5,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00858,2023-03-28,6,21,24,41,50,53,195,6,53,47,3,3,3,3,15,3,17,9,3,0,17,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00859,2023-03-30,6,11,14,21,30,32,114,6,32,26,2,4,4,2,5,3,7,9,2,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00860,2023-04-01,12,34,39,44,49,55,233,12,55,43,3,3,1,5,22,5,5,5,6,0,22,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00861,2023-04-04,13,28,41,42,47,51,222,13,51,38,4,2,1,5,15,13,1,5,4,1,15,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00862,2023-04-06,7,10,12,33,52,54,168,7,54,47,2,4,3,3,3,2,21,19,2,0,21,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00863,2023-04-08,17,33,36,46,50,52,234,17,52,35,2,4,1,5,16,3,10,4,2,0,16,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00864,2023-04-11,10,14,16,18,37,49,144,10,49,39,2,4,4,2,4,2,2,19,12,0,19,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00865,2023-04-13,22,26,28,37,39,48,200,22,48,26,2,4,2,4,4,2,9,2,9,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00866,2023-04-15,1,34,35,36,42,43,191,1,43,42,3,3,1,5,33,1,1,6,1,3,33,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00867,2023-04-18,17,18,30,40,51,55,211,17,55,38,3,3,2,4,1,12,10,11,4,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00868,2023-04-20,7,11,32,35,42,51,178,7,51,44,4,2,2,4,4,21,3,7,9,0,21,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00869,2023-04-22,9,18,23,24,48,52,174,9,52,43,2,4,4,2,9,5,1,24,4,1,24,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00870,2023-04-25,6,10,19,23,25,28,111,6,28,22,3,3,5,1,4,9,4,2,3,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00871,2023-04-27,8,28,38,39,41,45,199,8,45,37,3,3,1,5,20,10,1,2,4,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00872,2023-04-29,2,9,12,24,41,53,141,2,53,51,3,3,4,2,7,3,12,17,12,0,17,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00873,2023-05-02,4,11,18,25,33,45,136,4,45,41,4,2,4,2,7,7,7,8,12,0,12,7,ds_cbdf3834368e,ds_16b6be697acb,01190,
00874,2023-05-04,13,30,32,35,45,52,207,13,52,39,3,3,1,5,17,2,3,10,7,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00875,2023-05-06,1,11,22,28,34,42,138,1,42,41,2,4,3,3,10,11,6,6,8,0,11,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
00876,2023-05-09,7,9,13,22,44,47,142,7,47,40,4,2,4,2,2,4,9,22,3,0,22,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00877,2023-05-11,1,3,19,33,34,51,141,1,51,50,5,1,3,3,2,16,14,1,17,1,17,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00878,2023-05-13,22,24,35,43,45,54,223,22,54,32,3,3,2,4,2,11,8,2,9,0,11,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00879,2023-05-16,19,24,30,34,40,44,191,19,44,25,1,5,2,4,5,6,4,6,4,0,6,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00880,2023-05-18,13,14,21,23,30,41,142,13,41,28,4,2,4,2,1,7,2,7,11,1,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00881,2023-05-20,1,14,21,36,48,53,173,1,53,52,3,3,3,3,13,7,15,12,5,0,15,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00882,2023-05-23,26,27,35,36,47,54,225,26,54,28,3,3,2,4,1,8,1,11,7,2,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00883,2023-05-25,15,16,19,31,33,46,160,15,46,31,4,2,3,3,1,3,12,2,13,1,13,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00884,2023-05-27,4,6,8,18,39,43,118,4,43,39,2,4,4,2,2,2,10,21,4,0,21,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00885,2023-05-30,1,14,24,28,40,46,153,1,46,45,1,5,3,3,13,10,4,12,6,0,13,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00886,2023-06-01,3,18,40,41,46,47,195,3,47,44,3,3,2,4,15,22,1,5,1,2,22,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00887,2023-06-03,23,28,29,36,38,41,195,23,41,18,3,3,1,5,5,1,7,2,3,1,7,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00888,2023-06-06,1,14,23,27,44,50,159,1,50,49,3,3,4,2,13,9,4,17,6,0,17,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00889,2023-06-08,3,36,38,43,51,53,224,3,53,50,4,2,1,5,33,2,5,8,2,0,33,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00890,2023-06-10,10,17,27,32,35,41,162,10,41,31,4,2,3,3,7,10,5,3,6,0,10,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00891,2023-06-13,4,14,18,27,47,50,160,4,50,46,2,4,4,2,10,4,9,20,3,0,20,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00892,2023-06-15,10,11,25,39,46,55,186,10,55,45,4,2,3,3,1,14,14,7,9,1,14,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00893,2023-06-17,7,13,23,34,38,40,155,7,40,33,3,3,3,3,6,10,11,4,2,0,11,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00894,2023-06-20,7,23,26,31,35,53,175,7,53,46,5,1,3,3,16,3,5,4,18,0,18,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00895,2023-06-22,2,11,14,35,43,51,156,2,51,49,4,2,3,3,9,3,21,8,8,0,21,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00896,2023-06-24,8,9,16,20,50,53,156,8,53,45,2,4,4,2,1,7,4,30,3,1,30,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00897,2023-06-27,2,12,15,16,27,28,100,2,28,26,2,4,5,1,10,3,1,11,1,2,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00898,2023-06-29,1,11,12,28,46,54,152,1,54,53,2,4,3,3,10,1,16,18,8,1,18,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00899,2023-07-01,13,33,36,38,45,50,215,13,50,37,3,3,1,5,20,3,2,7,5,0,20,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00900,2023-07-04,4,13,14,23,33,50,137,4,50,46,3,3,4,2,9,1,9,10,17,1,17,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00901,2023-07-06,7,12,29,39,46,55,188,7,55,48,4,2,2,4,5,17,10,7,9,0,17,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00902,2023-07-08,8,11,23,43,44,48,177,8,48,40,3,3,3,3,3,12,20,1,4,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00903,2023-07-11,24,40,44,46,47,49,250,24,49,25,2,4,1,5,16,4,2,1,2,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00904,2023-07-13,3,4,30,34,36,49,156,3,49,46,2,4,2,4,1,26,4,2,13,1,26,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00905,2023-07-15,2,16,31,37,38,48,172,2,48,46,2,4,2,4,14,15,6,1,10,1,15,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00906,2023-07-18,10,11,19,28,42,47,157,10,47,37,3,3,3,3,1,8,9,14,5,1,14,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00907,2023-07-20,5,34,36,38,47,50,210,5,50,45,2,4,1,5,29,2,2,9,3,0,29,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00908,2023-07-22,9,15,23,25,27,34,133,9,34,25,5,1,5,1,6,8,2,2,7,0,8,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00909,2023-07-25,12,23,42,44,51,52,224,12,52,40,2,4,2,4,11,19,2,7,1,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00910,2023-07-27,3,11,13,31,33,45,136,3,45,42,6,0,3,3,8,2,18,2,12,0,18,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00911,2023-07-29,16,23,25,26,29,40,159,16,40,24,3,3,4,2,7,2,1,3,11,1,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00912,2023-08-01,4,18,22,25,33,48,150,4,48,44,2,4,4,2,14,4,3,8,15,0,15,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00913,2023-08-03,3,12,22,25,37,39,138,3,39,36,4,2,4,2,9,10,3,12,2,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00914,2023-08-05,22,34,40,47,49,51,243,22,51,29,3,3,1,5,12,6,7,2,2,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00915,2023-08-08,5,6,19,20,40,45,135,5,45,40,3,3,4,2,1,13,1,20,5,2,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00916,2023-08-10,4,14,31,42,47,49,187,4,49,45,3,3,2,4,10,17,11,5,2,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00917,2023-08-12,13,24,39,43,45,52,216,13,52,39,4,2,2,4,11,15,4,2,7,0,15,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00918,2023-08-15,5,12,25,39,40,53,174,5,53,48,4,2,3,3,7,13,14,1,13,1,14,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00919,2023-08-17,1,5,25,32,51,52,166,1,52,51,4,2,3,3,4,20,7,19,1,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00920,2023-08-19,7,9,13,22,27,42,120,7,42,35,4,2,5,1,2,4,9,5,15,0,15,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00921,2023-08-22,2,3,6,34,35,36,116,2,36,34,2,4,3,3,1,3,28,1,1,3,28,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00922,2023-08-24,1,10,20,41,42,50,164,1,50,49,2,4,3,3,9,10,21,1,8,1,21,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00923,2023-08-26,5,8,24,38,50,51,176,5,51,46,2,4,3,3,3,16,14,12,1,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00924,2023-08-29,1,8,20,25,35,53,142,1,53,52,4,2,4,2,7,12,5,10,18,0,18,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00925,2023-08-31,23,33,37,43,45,46,227,23,46,23,5,1,1,5,10,4,6,2,1,1,10,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00926,2023-09-02,12,15,32,44,46,51,200,12,51,39,2,4,2,4,3,17,12,2,5,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00927,2023-09-05,2,6,19,29,34,48,138,2,48,46,2,4,3,3,4,13,10,5,14,0,14,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00928,2023-09-07,1,4,36,42,45,54,182,1,54,53,2,4,2,4,3,32,6,3,9,0,32,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00929,2023-09-09,13,20,32,37,43,49,194,13,49,36,4,2,2,4,7,12,5,6,6,0,12,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00930,2023-09-12,26,31,32,39,45,55,228,26,55,29,4,2,1,5,5,1,7,6,10,1,10,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00931,2023-09-14,6,10,20,22,50,52,160,6,52,46,0,6,4,2,4,10,2,28,2,0,28,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00932,2023-09-16,25,27,42,51,54,55,254,25,55,30,4,2,2,4,2,15,9,3,1,1,15,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00933,2023-09-19,17,29,35,40,51,52,224,17,52,35,4,2,1,5,12,6,5,11,1,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00934,2023-09-21,16,26,33,34,41,43,193,16,43,27,3,3,2,4,10,7,1,7,2,1,10,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00935,2023-09-23,20,27,36,43,45,47,218,20,47,27,4,2,2,4,7,9,7,2,2,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00936,2023-09-26,14,20,24,27,41,44,170,14,44,30,2,4,4,2,6,4,3,14,3,0,14,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00937,2023-09-28,4,23,36,45,47,50,205,4,50,46,3,3,2,4,19,13,9,2,3,0,19,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00938,2023-09-30,3,13,19,30,38,44,147,3,44,41,3,3,3,3,10,6,11,8,6,0,11,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
00939,2023-10-03,3,15,27,29,37,48,159,3,48,45,5,1,3,3,12,12,2,8,11,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00940,2023-10-05,1,21,33,46,47,53,201,1,53,52,5,1,2,4,20,12,13,1,6,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00941,2023-10-07,4,13,36,40,43,52,188,4,52,48,2,4,2,4,9,23,4,3,9,0,23,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00942,2023-10-10,6,23,26,37,44,46,182,6,46,40,2,4,3,3,17,3,11,7,2,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00943,2023-10-12,5,8,9,20,36,50,128,5,50,45,2,4,4,2,3,1,11,16,14,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00944,2023-10-14,8,23,30,34,38,47,180,8,47,39,2,4,2,4,15,7,4,4,9,0,15,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00945,2023-10-17,13,22,33,41,46,47,202,13,47,34,4,2,2,4,9,11,8,5,1,1,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00946,2023-10-19,1,23,29,37,51,55,196,1,55,54,6,0,2,4,22,6,8,14,4,0,22,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00947,2023-10-21,11,16,24,34,47,52,184,11,52,41,2,4,3,3,5,8,10,13,5,0,13,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
