period_type,period,partial,number,count,n_draws,expected,null_lo,null_hi,z,source_dataset_version,analysis_version,through_draw,override_ref
quarter,2025-Q1,False,36,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,37,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,38,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,39,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,40,7,37,4.036363636,1,8,1.562834814,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,41,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,42,4,37,4.036363636,1,8,-0.01917588729,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,43,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,44,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,45,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,46,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,47,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,48,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,49,2,37,4.036363636,1,8,-1.073849688,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,50,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,51,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,52,5,37,4.036363636,1,8,0.5081610132,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,53,6,37,4.036363636,1,8,1.035497914,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,54,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q1,False,55,3,37,4.036363636,1,8,-0.5465127878,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,1,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,2,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,3,5,20,2.181818182,0,5,2.021357057,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,4,0,20,2.181818182,0,5,-1.564921593,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,5,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,6,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,7,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,8,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,9,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,10,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,11,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,12,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,13,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,14,4,20,2.181818182,0,5,1.304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,15,6,20,2.181818182,0,5,2.738612788,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,16,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,17,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,18,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,19,4,20,2.181818182,0,5,1.304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,20,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,21,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,22,0,20,2.181818182,0,5,-1.564921593,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,23,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,24,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,25,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,26,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,27,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,28,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,29,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,30,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,31,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,32,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,33,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,34,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,35,0,20,2.181818182,0,5,-1.564921593,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,36,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,37,4,20,2.181818182,0,5,1.304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,38,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,39,5,20,2.181818182,0,5,2.021357057,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,40,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,41,5,20,2.181818182,0,5,2.021357057,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,42,6,20,2.181818182,0,5,2.738612788,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,43,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,44,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,45,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,46,0,20,2.181818182,0,5,-1.564921593,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,47,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,48,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,49,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,50,3,20,2.181818182,0,5,0.5868455973,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,51,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,52,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,53,1,20,2.181818182,0,5,-0.8476658628,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,54,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2025-Q2,True,55,2,20,2.181818182,0,5,-0.1304101327,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,1,8,66,7.2,3,12,0.3158690277,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,2,9,66,7.2,3,12,0.7107053122,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,3,7,66,7.2,3,12,-0.07896725691,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,4,5,66,7.2,3,12,-0.868639826,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,5,9,66,7.2,3,12,0.7107053122,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,6,5,66,7.2,3,12,-0.868639826,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,7,8,66,7.2,3,12,0.3158690277,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,8,9,66,7.2,3,12,0.7107053122,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,9,11,66,7.2,3,12,1.500377881,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,10,5,66,7.2,3,12,-0.868639826,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,11,10,66,7.2,3,12,1.105541597,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,12,10,66,7.2,3,12,1.105541597,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,13,9,66,7.2,3,12,0.7107053122,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,14,5,66,7.2,3,12,-0.868639826,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,15,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,16,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,17,3,66,7.2,3,12,-1.658312395,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,18,10,66,7.2,3,12,1.105541597,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,19,7,66,7.2,3,12,-0.07896725691,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,20,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,21,4,66,7.2,3,12,-1.263476111,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,22,5,66,7.2,3,12,-0.868639826,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,23,10,66,7.2,3,12,1.105541597,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,24,8,66,7.2,3,12,0.3158690277,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,25,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,26,9,66,7.2,3,12,0.7107053122,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,27,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,28,3,66,7.2,3,12,-1.658312395,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,29,5,66,7.2,3,12,-0.868639826,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,30,4,66,7.2,3,12,-1.263476111,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,31,8,66,7.2,3,12,0.3158690277,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,32,11,66,7.2,3,12,1.500377881,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,33,3,66,7.2,3,12,-1.658312395,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,34,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,35,11,66,7.2,3,12,1.500377881,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,36,13,66,7.2,3,12,2.29005045,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,37,10,66,7.2,3,12,1.105541597,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,38,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,39,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,40,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,41,10,66,7.2,3,12,1.105541597,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,42,8,66,7.2,3,12,0.3158690277,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,43,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,44,11,66,7.2,3,12,1.500377881,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,45,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,46,9,66,7.2,3,12,0.7107053122,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,47,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,48,3,66,7.2,3,12,-1.658312395,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,49,7,66,7.2,3,12,-0.07896725691,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,50,10,66,7.2,3,12,1.105541597,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,51,9,66,7.2,3,12,0.7107053122,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,52,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,53,6,66,7.2,3,12,-0.4738035415,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,54,8,66,7.2,3,12,0.3158690277,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2017,True,55,3,66,7.2,3,12,-1.658312395,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,1,18,155,16.90909091,10,25,0.2810682153,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,2,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,3,25,155,16.90909091,10,25,2.084589264,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,4,13,155,16.90909091,10,25,-1.007161105,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,5,18,155,16.90909091,10,25,0.2810682153,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,6,13,155,16.90909091,10,25,-1.007161105,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,7,17,155,16.90909091,10,25,0.02342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,8,19,155,16.90909091,10,25,0.5387140794,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,9,18,155,16.90909091,10,25,0.2810682153,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,10,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,11,19,155,16.90909091,10,25,0.5387140794,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,12,16,155,16.90909091,10,25,-0.2342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,13,13,155,16.90909091,10,25,-1.007161105,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,14,13,155,16.90909091,10,25,-1.007161105,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,15,17,155,16.90909091,10,25,0.02342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,16,18,155,16.90909091,10,25,0.2810682153,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,17,25,155,16.90909091,10,25,2.084589264,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,18,12,155,16.90909091,10,25,-1.264806969,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,19,8,155,16.90909091,10,25,-2.295390425,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,20,13,155,16.90909091,10,25,-1.007161105,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,21,18,155,16.90909091,10,25,0.2810682153,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,22,17,155,16.90909091,10,25,0.02342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,23,25,155,16.90909091,10,25,2.084589264,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,24,20,155,16.90909091,10,25,0.7963599435,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,25,17,155,16.90909091,10,25,0.02342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,26,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,27,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,28,18,155,16.90909091,10,25,0.2810682153,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,29,20,155,16.90909091,10,25,0.7963599435,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,30,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,31,20,155,16.90909091,10,25,0.7963599435,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,32,19,155,16.90909091,10,25,0.5387140794,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,33,20,155,16.90909091,10,25,0.7963599435,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,34,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,35,17,155,16.90909091,10,25,0.02342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,36,13,155,16.90909091,10,25,-1.007161105,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,37,17,155,16.90909091,10,25,0.02342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,38,11,155,16.90909091,10,25,-1.522452833,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,39,19,155,16.90909091,10,25,0.5387140794,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,40,16,155,16.90909091,10,25,-0.2342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,41,14,155,16.90909091,10,25,-0.7495152409,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,42,19,155,16.90909091,10,25,0.5387140794,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,43,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,44,16,155,16.90909091,10,25,-0.2342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,45,16,155,16.90909091,10,25,-0.2342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,46,21,155,16.90909091,10,25,1.054005808,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,47,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,48,21,155,16.90909091,10,25,1.054005808,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,49,25,155,16.90909091,10,25,2.084589264,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,50,16,155,16.90909091,10,25,-0.2342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,51,15,155,16.90909091,10,25,-0.4918693768,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,52,17,155,16.90909091,10,25,0.02342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,53,16,155,16.90909091,10,25,-0.2342235128,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,54,13,155,16.90909091,10,25,-1.007161105,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2018,False,55,19,155,16.90909091,10,25,0.5387140794,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,1,17,156,17.01818182,10,25,-0.004669431789,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,2,15,156,17.01818182,10,25,-0.5183069286,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,3,18,156,17.01818182,10,25,0.2521493166,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,4,14,156,17.01818182,10,25,-0.775125677,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,5,15,156,17.01818182,10,25,-0.5183069286,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,6,14,156,17.01818182,10,25,-0.775125677,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,7,12,156,17.01818182,10,25,-1.288763174,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,8,19,156,17.01818182,10,25,0.508968065,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,9,22,156,17.01818182,10,25,1.27942431,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,10,21,156,17.01818182,10,25,1.022605562,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,11,13,156,17.01818182,10,25,-1.031944425,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,12,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,13,14,156,17.01818182,10,25,-0.775125677,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,14,14,156,17.01818182,10,25,-0.775125677,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,15,18,156,17.01818182,10,25,0.2521493166,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,16,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,17,13,156,17.01818182,10,25,-1.031944425,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,18,19,156,17.01818182,10,25,0.508968065,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,19,18,156,17.01818182,10,25,0.2521493166,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,20,20,156,17.01818182,10,25,0.7657868134,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,21,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,22,22,156,17.01818182,10,25,1.27942431,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,23,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,24,13,156,17.01818182,10,25,-1.031944425,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,25,8,156,17.01818182,10,25,-2.316038167,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,26,22,156,17.01818182,10,25,1.27942431,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,27,12,156,17.01818182,10,25,-1.288763174,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,28,12,156,17.01818182,10,25,-1.288763174,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,29,23,156,17.01818182,10,25,1.536243059,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,30,17,156,17.01818182,10,25,-0.004669431789,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,31,19,156,17.01818182,10,25,0.508968065,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,32,17,156,17.01818182,10,25,-0.004669431789,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,33,21,156,17.01818182,10,25,1.022605562,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,34,20,156,17.01818182,10,25,0.7657868134,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,35,19,156,17.01818182,10,25,0.508968065,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,36,14,156,17.01818182,10,25,-0.775125677,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,37,14,156,17.01818182,10,25,-0.775125677,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,38,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,39,13,156,17.01818182,10,25,-1.031944425,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,40,24,156,17.01818182,10,25,1.793061807,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,41,20,156,17.01818182,10,25,0.7657868134,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,42,22,156,17.01818182,10,25,1.27942431,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,43,17,156,17.01818182,10,25,-0.004669431789,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,44,18,156,17.01818182,10,25,0.2521493166,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,45,17,156,17.01818182,10,25,-0.004669431789,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,46,14,156,17.01818182,10,25,-0.775125677,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,47,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,48,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,49,19,156,17.01818182,10,25,0.508968065,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,50,19,156,17.01818182,10,25,0.508968065,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,51,17,156,17.01818182,10,25,-0.004669431789,ds_cbdf3834368e,ds_16b6be697acb,01190,
year,2019,False,52,16,156,17.01818182,10,25,-0.2614881802,ds_cbdf3834368e,ds_16b6be697acb,01190,
